0007410956,232
000766141X,233
0020436203,234
0026885514,235
0027379108,236
0027888304,237
0028610105,238
0028639413,239
0029152917,240
0029183316,241
0029216052,242
0048230782,243
0060002522,244
0060004878,245
0060009292,246
0060011327,247
0060080957,248
0060083956,249
0060084103,250
0060086122,251
0060088613,252
0060088877,253
0060099682,254
0060155477,255
0060167254,256
0060175869,257
0060175966,258
0060177950,259
0060185074,260
0060186399,261
0060188219,262
0060191341,263
0060193395,264
0060193611,265
006019376X,266
0060194391,267
0060195304,268
0060195339,269
0060195460,270
0060195576,271
0060195649,272
0060195746,273
0060196203,274
0060196211,275
0060196378,276
0060196998,277
0060197536,278
0060197714,279
0060198303,280
0060198338,281
0060198516,282
0060199202,283
0060244054,284
0060245867,285
0060254408,286
0060266864,287
0060278676,288
006027980X,289
0060282398,290
0060283246,291
0060283262,292
0060283289,293
0060284153,294
0060284625,295
0060287616,296
0060293233,297
006039367X,298
0060393831,299
0060393939,300
0060514930,301
0060514957,302
0060515120,303
0060520841,304
0060523034,305
0060523654,306
0060524308,307
0060527315,308
0060527331,309
0060528524,310
0060528877,311
0060528885,312
0060530464,313
0060530480,314
0060530677,315
0060531061,316
0060536357,317
0060540346,318
0060542705,319
0060545607,320
0060545623,321
0060545739,322
0060558016,323
0060560959,324
0060561629,325
006056198X,326
0060562544,327
0060564571,328
006056458X,329
0060566582,330
0060576456,331
0060577231,332
0060580496,333
0060582499,334
0060582553,335
0060584009,336
0060584033,337
0060587059,338
0060589469,339
0060590319,340
0060591781,341
0060591803,342
0060594527,343
0060596503,344
0060598751,345
0060598875,346
0060633875,347
0060652950,348
0060724226,349
0060724242,350
0060731257,351
0060731435,352
0060734574,353
006074068X,354
0060742445,355
0060742887,356
0060753463,357
0060772611,358
0060775858,359
0001713108,360
0007198132,361
0024972002,362
0026309106,363
0030580358,364
0060173343,365
006019653X,366
0060740221,367
0006514006,368
0006550479,369
0030595746,370
0060539097,371
0060577487,372
0060582510,373
0060736682,374
0007114370,375
0030441668,376
0060578416,377
0007231601,378
0060097957,379
0060653019,380
0006388515,381
0060185716,382
0060564075,383
0007115865,384
0007175337,385
0023285192,386
0028741013,387
0029339405,388
0060012811,389
0060191546,390
0060241101,391
0060520752,392
0060529598,393
0060558288,394
0060610638,395
0060753854,396
0060548258,397
0007117019,398
0007163223,399
0060007737,400
0060234113,401
0006281052,402
0024031216,403
0060121246,404
0060182156,405
0060192313,406
006052698X,407
0060559349,408
0060763957,409
0060506083,410
0060628391,411
0060628464,412
006065337X,413
0060670991,414
0060693339,415
0060694424,416
0060086270,417
0060091479,418
006051633X,419
0060520221,420
0060536993,421
0060542098,422
0060542136,423
0060574593,424
0060731230,425
0060734019,426
0060747293,427
0002113570,428
0007230028,429
0007268939,430
0028639588,431
0029077354,432
0029115744,433
0060092572,434
0060507322,435
0060541814,436
006074815X,437
006055469X,438
0060663421,439
0060507837,440
0002315963,441
000616823X,442
0030259517,443
0006473334,444
0060088753,445
0007147295,446
0007257546,447
0060005696,448
0060086602,449
0060512806,450
0060556579,451
0060593083,452
0060733357,453
0060185147,454
0060294671,455
0060294698,456
0023672501,457
0028620135,458
0060577215,459
0060598972,460
0060733810,461
0060748966,462
0060586125,463
0026119307,464
0029197821,465
0060168544,466
0060185481,467
0060560029,468
0060583975,469
0060652381,470
0060737816,471
0060755784,472
0060760028,473
0007179731,474
002863201X,475
0060290323,476
0060294515,477
0060554029,478
0060732679,479
0060755504,480
0020698453,481
002069847X,482
0027828700,483
0028603869,484
0028644190,485
0060012846,486
0060012854,487
0060085959,488
0060162201,489
0060162937,490
0060173726,491
0060188782,492
0060192577,493
0060199865,494
0060242965,495
0060256672,496
0060282282,497
0060507861,498
0060509309,499
0060520612,500
006052913X,501
0060541822,502
0060560843,503
0060628731,504
0060638761,505
0060653620,506
006075141X,507
0060758880,508
0060766867,509
0060007362,510
0060510986,511
0002117088,512
0002726874,513
0006532306,514
0006551688,515
0007217196,516
0007263686,517
0060188804,518
0060194197,519
0060545593,520
006056668X,521
0060634642,522
000647019X,523
0025853503,524
0030207916,525
0060193158,526
0060528370,527
0043000908,528
0060564148,529
0060188790,530
0030062284,531
0060525428,532
0028608135,533
0060191554,534
0060506040,535
0060529148,536
0060544244,537
0060579412,538
0060777044,539
0060196092,540
0002163292,541
0002558718,542
0003273091,543
0006333338,544
0006353282,545
0006371949,546
0006530702,547
0006541844,548
0007113218,549
0007130988,550
0007196628,551
0007291604,552
0007388160,553
0020223447,554
0020291922,555
0020697600,556
0020715609,557
0020725000,558
0020870906,559
002087300X,560
0020897715,561
0024288101,562
0025451707,563
0025604406,564
0026257904,565
0028614518,566
0028620887,567
0028631919,568
0028632613,569
0028659287,570
0029021901,571
0029060400,572
0029314909,573
0029317169,574
0030077656,575
0030198615,576
0030491266,577
0044400802,578
004928049X,579
0050014226,580
0060002506,581
0060007761,582
0060084383,583
0060093749,584
0060100907,585
0060107839,586
0060108134,587
0060126299,588
0060133112,589
0060133619,590
0060133783,591
0060145994,592
0060149841,593
0060152656,594
0060161663,595
0060190396,596
006019247X,597
0060501189,598
0060505915,599
0060514485,600
0060519606,601
0060520590,602
0060540419,603
0060542462,604
0060542977,605
0060545763,606
0060566930,607
0060568542,608
0060599677,609
0060630086,610
0060642327,611
0060646918,612
0060726423,613
0060734906,614
0060736240,615
0060739339,616
0060747625,617
0060748095,618
006075186X,619
0060755350,620
0060758759,621
0060765364,622
0060769661,623
0060776099,624
0060647922,625
0060738871,626
006077777X,627
000215725X,628
0006375219,629
0006552439,630
0007137508,631
0007150431,632
0007162219,633
0007173172,634
0007183062,635
000719319X,636
0007198299,637
0007246722,638
0007255357,639
0007261128,640
0007270968,641
0007271751,642
0007306202,643
0007393563,644
000743880X,645
0060085894,646
0060101539,647
0060510250,648
0060526491,649
0060591676,650
0060617225,651
0060727535,652
0060730552,653
0007171684,654
0060082070,655
0060293152,656
0060392487,657
0060575301,658
0060721936,659
0060082208,660
0060555610,661
0060751002,662
006039319X,663
006052393X,664
0007103328,665
0007130996,666
0007140975,667
0041330277,668
000721278X,669
0060273224,670
0024181900,671
0060584750,672
0060504048,673
0027136701,674
0027348407,675
0027773051,676
0060560150,677
0060596260,678
0060630566,679
0060754753,680
0060761334,681
0020619006,682
002860847X,683
0028610377,684
0028613023,685
002861948X,686
0028619552,687
0028643178,688
0060006897,689
0060006900,690
0060196343,691
0060392886,692
0060393688,693
0060523808,694
0060544228,695
0060554363,696
0060577010,697
0060577053,698
0060608161,699
0001001787,700
0007149042,701
0026045702,702
0060508957,703
0060551496,704
006055150X,705
006073793X,706
0001006657,707
0007302622,708
0060229039,709
0060271639,710
0001018043,711
0007111541,712
0007156200,713
0060083689,714
0060083697,715
0060088052,716
006021516X,717
0060280603,718
000102521X,719
0001857029,720
0006750133,721
0001035649,722
0002005395,723
0002251337,724
000615591X,725
0007137699,726
0007182155,727
000725394X,728
0007269854,729
0007441290,730
0007718667,731
0060002433,732
0060004843,733
0060087412,734
0060088931,735
0060157224,736
0060175699,737
0060193409,738
0060193700,739
0060193905,740
0060195827,741
0060197358,742
0060199393,743
0060246219,744
0060501510,745
0060507403,746
006051390X,747
0060515104,748
0060522577,749
0060522607,750
0060522615,751
0060577665,752
0060590254,753
0060590270,754
0060721790,755
0060735414,756
0060735430,757
0060735457,758
0001053744,759
0007133073,760
0001055178,761
0006548369,762
0020360754,763
0007155182,764
0060090375,765
0060185163,766
0060570091,767
0060585439,768
0060213167,769
0060295295,770
0060541490,771
0060722282,772
0007285973,773
000224053X,774
0006547699,775
0007189885,776
0020209851,777
006001217X,778
0060592885,779
0060734469,780
0060088907,781
006039384X,782
0060561785,783
0060179430,784
0060185252,785
0060194170,786
006019538X,787
0006514219,788
006017143X,789
0060198125,790
0060559144,791
0006145388,792
0006542247,793
0006545467,794
0007154615,795
0007166753,796
0007301545,797
0007306016,798
0060539178,799
0007154623,800
006000892X,801
0060735376,802
0060764902,803
0020192002,804
0020311605,805
003055442X,806
0060008776,807
006001394X,808
0060089261,809
0060171138,810
006018471X,811
006019197X,812
0060192488,813
0060193670,814
0060194804,815
0060194847,816
0060195932,817
0060199733,818
0060394072,819
0060541644,820
0001057146,821
0001057170,822
0001360000,823
0007167059,824
0060096047,825
0060272309,826
0060590297,827
006072613X,828
0007149689,829
0007171331,830
0007228953,831
0007254474,832
0001360779,833
0002116138,834
0002160374,835
0025607707,836
0030425115,837
0030551919,838
0045500452,839
0060551771,840
0060574887,841
0001384155,842
0007286171,843
0007442920,844
0060096942,845
0001501232,846
0002151189,847
0002152134,848
0002153432,849
000219502X,850
0002556847,851
0002728494,852
0006237398,853
0006248365,854
0006357849,855
0006384285,856
0006544894,857
0006863655,858
000710698X,859
0007244363,860
0007322615,861
0007532806,862
0020126204,863
0020311559,864
0020746903,865
0020753209,866
0020854501,867
0023055707,868
002330460X,869
0023395605,870
0023605103,871
0024045306,872
0025005405,873
0025668501,874
002621850X,875
0026378027,876
0027882101,877
0028627423,878
0028628799,879
0028636392,880
0028644913,881
002872240X,882
0028740106,883
0029096308,884
0029164303,885
0029206502,886
0029252407,887
0029290406,888
003013546X,889
0030515661,890
0030603404,891
0030632366,892
0030635519,893
0030700833,894
0041310101,895
0041320115,896
0041920260,897
0042941156,898
0044400497,899
0060011572,900
0060031514,901
0060086513,902
006008667X,903
0060113898,904
0060141417,905
0060159936,906
0060164050,907
006017224X,908
006018793X,909
0060193689,910
0060416157,911
0060419873,912
0060522321,913
006057061X,914
0060578726,915
0060578785,916
0060587202,917
0060600756,918
0060608021,919
0060608110,920
0060608129,921
0060611472,922
0060611723,923
0060613777,924
0060613823,925
0060616296,926
0060626720,927
0060627581,928
0060628405,929
0060628642,930
0060628669,931
0060629177,932
0060629657,933
0060629789,934
0060630620,935
0060635274,936
0060635525,937
0060636718,938
0060637951,939
0060639032,940
0060642823,941
0060649526,942
0060652438,943
0060652969,944
0060653035,945
0060653205,946
0060653418,947
0060653752,948
0060654058,949
0060655186,950
0060655577,951
0060655585,952
0060655798,953
0060660465,954
0060661712,955
0060663626,956
0060663634,957
0060663642,958
0060663723,959
0060664932,960
0060665068,961
0060665602,962
0060666579,963
0060666838,964
0060668393,965
0060669675,966
0060669802,967
0060675071,968
006067542X,969
0060675470,970
0060677821,971
0060688203,972
0060688246,973
0060693495,974
0060696710,975
0060699744,976
0060724277,977
0060728892,978
000161102X,979
0030007380,980
006056069X,981
0001621076,982
0007165048,983
0007221665,984
0007240198,985
000728800X,986
0007395280,987
0007464983,988
0020427859,989
0060560738,990
006057528X,991
0060577398,992
0060758295,993
0001632108,994
0001711237,995
0002005387,996
0002006812,997
0006753981,998
0007177208,999
0007280556,1000
0007331991,1001
000733396X,1002
0007341539,1003
0007364717,1004
0060097914,1005
0060236965,1006
0060243562,1007
0060247517,1008
006028935X,1009
0060542381,1010
0060576022,1011
0060576049,1012
0060594667,1013
0060747153,1014
0060753722,1015
0001711296,1016
0027074900,1017
0027325709,1018
0060168358,1019
000171130X,1020
0002550938,1021
0004709799,1022
0007145489,1023
0030420369,1024
0060092939,1025
0060280735,1026
0060289333,1027
0060298480,1028
0060533021,1029
006059683X,1030
0001711474,1031
0001712772,1032
0003708861,1033
0006178979,1034
0006233376,1035
0006473407,1036
0006493599,1037
0007183488,1038
0007194420,1039
0007229690,1040
0007256892,1041
0007258291,1042
000733933X,1043
0024972606,1044
0025656708,1045
0029258219,1046
0030127068,1047
0030538319,1048
0030718872,1049
0060014008,1050
0060082739,1051
0060139129,1052
0060184973,1053
0060194863,1054
0060197870,1055
0060505273,1056
0060540877,1057
0060548266,1058
0060548274,1059
0060548282,1060
006058095X,1061
0007148976,1062
0026887509,1063
0027545210,1064
0030214416,1065
0060081600,1066
0060091290,1067
0060204729,1068
0060209771,1069
0060248122,1070
0060269383,1071
0060271965,1072
0060286385,1073
0060290536,1074
0060723831,1075
006075995X,1076
0060766328,1077
0030350840,1078
0028602684,1079
0028647319,1080
0028724305,1081
0060167459,1082
0060277653,1083
0060281324,1084
0060298154,1085
0060535547,1086
0060541016,1087
0060210370,1088
0060684127,1089
0060746378,1090
000171287X,1091
0006547265,1092
0027746615,1093
0060735449,1094
002717350X,1095
0060001208,1096
0060227001,1097
0060247983,1098
0060268654,1099
0060511117,1100
0060573821,1101
0060573864,1102
0060573880,1103
006058338X,1104
006058341X,1105
0060745223,1106
0060752416,1107
0060752432,1108
0060099453,1109
0060264306,1110
0060266880,1111
0060518952,1112
0060521228,1113
0060545798,1114
0060563893,1115
0060563907,1116
0060564083,1117
0060581050,1118
0060587296,1119
0060724080,1120
0060737034,1121
0060764945,1122
0007444117,1123
0060548940,1124
0060580674,1125
0007347073,1126
0060207507,1127
006029129X,1128
006053950X,1129
0060566272,1130
0060740752,1131
0025759000,1132
0027381307,1133
0027419819,1134
0029100208,1135
0030202868,1136
0030782104,1137
0060221755,1138
0001714384,1139
0060567104,1140
0001714538,1141
0060574194,1142
0060583444,1143
0027116905,1144
0030214017,1145
0030266408,1146
0060164468,1147
006016770X,1148
0060193484,1149
006019488X,1150
0060204230,1151
0060216239,1152
0060277254,1153
0060279192,1154
0060285362,1155
0060288264,1156
0060291907,1157
0060295864,1158
0060297654,1159
006054063X,1160
006057559X,1161
0060585978,1162
0060592826,1163
0060648767,1164
0060731583,1165
0028740238,1166
0006644074,1167
0006646271,1168
0006646468,1169
0027731006,1170
0027779173,1171
0060092904,1172
0060094613,1173
0060214163,1174
0060223383,1175
006023184X,1176
0060266686,1177
0060294035,1178
0060526335,1179
006052846X,1180
0060564814,1181
006058081X,1182
0060587016,1183
0060588284,1184
0060591269,1185
0060745169,1186
0060776390,1187
0060777540,1188
0001720104,1189
0001982419,1190
0001720317,1191
0007442513,1192
0001837192,1193
0025794108,1194
0001837397,1195
0060278730,1196
0001839225,1197
0027292002,1198
0030210267,1199
0060010126,1200
0060241497,1201
0060282789,1202
0060531827,1203
0060532297,1204
0020452705,1205
0060160101,1206
0001839233,1207
0001847775,1208
0020425759,1209
0020427018,1210
0020427115,1211
0020427212,1212
0020435002,1213
0020437501,1214
0027436292,1215
0027496309,1216
0027861317,1217
0028634500,1218
006000021X,1219
006000052X,1220
0060002255,1221
0060007192,1222
0060007281,1223
0060211334,1224
0060233346,1225
0060255234,1226
0060266988,1227
0060267046,1228
0060271396,1229
006027560X,1230
0060283025,1231
0060283637,1232
0060287977,1233
0060294604,1234
0060298235,1235
0060298898,1236
006050238X,1237
0060515732,1238
0060517840,1239
0060525509,1240
0060527544,1241
0060540192,1242
0060541520,1243
0060557125,1244
0060559934,1245
0060562595,1246
0060563079,1247
0060570806,1248
0060583045,1249
0060591323,1250
0060594330,1251
0060596775,1252
0060598239,1253
0060598484,1254
0060598514,1255
0060736143,1256
0060739126,1257
0060742364,1258
0060752483,1259
0060755075,1260
006075639X,1261
0060757353,1262
0060757361,1263
006076158X,1264
0060774932,1265
0060775734,1266
002536250X,1267
0029257506,1268
0060005777,1269
0060083816,1270
0060192119,1271
0060197455,1272
0060236485,1273
0060245603,1274
0060294620,1275
0060527706,1276
0060541156,1277
0060569662,1278
0060763450,1279
0060736585,1280
0001841777,1281
0007299109,1282
0027457702,1283
0060286172,1284
0060294221,1285
0060518901,1286
0060554541,1287
0060583355,1288
0060730269,1289
0001842501,1290
0002162989,1291
0006388264,1292
0006914438,1293
0007235364,1294
0007296657,1295
0027457605,1296
0046140220,1297
0049160052,1298
0001845357,1299
0002310899,1300
0002318075,1301
0002318652,1302
000616174X,1303
0006162649,1304
0006171044,1305
0006923992,1306
0006924581,1307
0006932045,1308
0007102704,1309
0007114710,1310
0007119267,1311
0007120699,1312
0007155018,1313
0027253708,1314
0027858405,1315
003061368X,1316
0048232491,1317
0060000155,1318
0060006064,1319
0060289597,1320
0060298774,1321
0060298782,1322
0060298790,1323
0060508078,1324
0060523204,1325
0060725133,1326
0060734108,1327
0001847627,1328
0002239833,1329
0006135102,1330
0006475973,1331
000670798X,1332
000671787X,1333
0006734324,1334
0027861708,1335
0041490371,1336
0060261781,1337
0060757388,1338
0060759704,1339
0006341616,1340
0007327692,1341
0060751487,1342
0060762950,1343
0001848062,1344
0002179679,1345
0002179687,1346
0006119107,1347
0020125607,1348
0020294859,1349
0020306652,1350
0020351275,1351
0023397632,1352
0025425404,1353
002542730X,1354
0025518305,1355
0028005945,1356
0028604199,1357
0028608437,1358
0028612922,1359
0028627350,1360
0028642333,1361
0029116023,1362
0030000726,1363
0030149061,1364
0030352401,1365
0030448565,1366
0030605601,1367
0030831776,1368
0060086637,1369
0060090685,1370
0060145161,1371
0060150823,1372
0060156120,1373
0060165936,1374
0060249579,1375
0060265779,1376
0060445009,1377
006046657X,1378
0060505125,1379
0060513381,1380
006052149X,1381
0060542578,1382
006055424X,1383
0060557044,1384
0060560525,1385
0060593938,1386
0060594934,1387
0060724889,1388
0060730374,1389
006073678X,1390
0060737891,1391
0060742518,1392
0060757957,1393
0001850032,1394
0001850164,1395
0002174960,1396
0002246325,1397
0002251205,1398
0004343476,1399
0004489098,1400
0004708512,1401
0006158048,1402
0006161413,1403
0006393195,1404
0006470238,1405
0006476155,1406
000648204X,1407
0006482147,1408
0006482155,1409
0006483933,1410
000649885X,1411
0006499066,1412
0006512666,1413
0006540597,1414
0006550339,1415
0006705286,1416
0006705294,1417
0006754708,1418
0006755216,1419
0006930131,1420
000693014X,1421
0007195524,1422
0007491530,1423
0025069098,1424
0025582151,1425
0027189201,1426
0030615534,1427
0030842417,1428
0047940085,1429
0048240133,1430
0060107278,1431
0060130016,1432
0060130032,1433
0060130067,1434
0060201568,1435
006020169X,1436
0060201789,1437
006026134X,1438
0060469439,1439
0060533994,1440
0060541695,1441
0060541830,1442
0060556528,1443
0060567236,1444
0060572965,1445
0060572973,1446
006057299X,1447
0060575298,1448
0060575611,1449
0060594268,1450
0060723939,1451
0060739096,1452
0060743905,1453
0060746920,1454
0027369161,1455
0060247525,1456
0060097329,1457
0060262915,1458
0001937782,1459
0007215991,1460
0060757345,1461
0001950584,1462
0021463042,1463
0027362701,1464
0027430901,1465
0027897508,1466
0027927105,1467
0060227729,1468
0060247800,1469
0001954032,1470
0001954059,1471
0060286407,1472
0060574879,1473
0001981692,1474
0060089555,1475
0001982796,1476
0007371667,1477
0030149169,1478
0030574544,1479
0060142278,1480
0060391693,1481
0060741600,1482
0001983261,1483
000198327X,1484
0002159317,1485
0001983806,1486
0002216477,1487
000660689X,1488
0006647359,1489
0007214626,1490
0007443277,1491
0060213434,1492
0060220287,1493
0002000105,1494
0007256965,1495
002544011X,1496
0025668706,1497
0025837311,1498
0060179759,1499
0060185511,1500
0060393009,1501
0060393270,1502
0060393971,1503
0060513810,1504
0060515066,1505
0060776838,1506
0002000172,1507
0060084332,1508
0002000202,1509
0006392474,1510
0007154607,1511
0060211725,1512
0002000245,1513
0007105150,1514
0002000601,1515
0060509406,1516
0060560428,1517
0060582294,1518
0060760257,1519
0002000725,1520
0006544150,1521
0007149530,1522
0007247109,1523
0007280807,1524
0025485016,1525
0060011300,1526
0060124113,1527
0060501227,1528
0060545674,1529
0060592273,1530
0060747501,1531
0002000997,1532
0060196483,1533
006054872X,1534
0060740647,1535
0002005239,1536
0002556081,1537
0002557738,1538
0006551386,1539
0007101910,1540
0007181868,1541
0007203624,1542
006000679X,1543
0060012382,1544
0060013168,1545
0060088788,1546
0060094931,1547
0060199512,1548
0060518650,1549
006053916X,1550
0060558881,1551
0060560649,1552
0060563516,1553
0060571993,1554
0060581778,1555
0060742151,1556
006076516X,1557
0002005298,1558
002905477X,1559
0006266363,1560
0006276199,1561
0006276830,1562
0006278531,1563
0006278582,1564
0006393020,1565
000639308X,1566
0006395694,1567
000648560X,1568
0006485618,1569
0006485944,1570
0007116233,1571
0007117930,1572
0007154135,1573
0060285753,1574
0060295317,1575
0060737875,1576
0060733942,1577
0007102011,1578
0027624455,1579
0028621328,1580
0060391626,1581
0060509058,1582
0060589426,1583
0006498418,1584
0006513514,1585
0007506236,1586
0060739479,1587
0060505389,1588
0060764864,1589
0007231989,1590
0060539054,1591
0060564784,1592
0060777060,1593
0060777095,1594
0007152531,1595
000716212X,1596
0007162278,1597
0020088221,1598
0026070510,1599
002863974X,1600
0060005505,1601
0060008032,1602
0060090367,1603
0060090383,1604
0060093609,1605
0060099062,1606
0060145765,1607
0060157399,1608
0060166673,1609
0060192097,1610
0060504072,1611
0060506075,1612
0060509287,1613
006051261X,1614
0060514671,1615
0060517662,1616
0060520507,1617
0060528036,1618
0060529342,1619
0060534621,1620
0060540753,1621
0060555513,1622
0060555653,1623
0060566760,1624
0060572140,1625
0060574534,1626
0060578564,1627
0060587180,1628
0060645881,1629
006074104X,1630
0007333994,1631
0060506512,1632
006050675X,1633
0060506768,1634
0060517573,1635
0006498000,1636
000731504X,1637
0026171805,1638
006008085X,1639
0060187271,1640
000200576X,1641
0002006898,1642
0002007207,1643
000255397X,1644
0006481353,1645
0007156634,1646
0007324839,1647
0060006870,1648
0002005808,1649
0060750863,1650
0002006006,1651
0028644565,1652
0060081902,1653
0060524030,1654
0002006413,1655
0002553988,1656
0005448530,1657
0006380387,1658
0028643828,1659
006066567X,1660
0002006715,1661
0060736593,1662
0060736615,1663
0007288417,1664
0007382227,1665
0060193506,1666
0060195347,1667
0060515503,1668
0060538120,1669
0060560126,1670
0060560363,1671
0060570563,1672
0060596066,1673
0060723912,1674
0060731796,1675
0060735023,1676
0060736054,1677
0060775246,1678
000200724X,1679
000639583X,1680
0007230591,1681
0007449232,1682
0060014091,1683
0060586370,1684
0060771747,1685
0002007649,1686
0060280646,1687
0060393025,1688
0060560878,1689
0060570059,1690
0060581174,1691
0060585374,1692
0060652810,1693
0029117062,1694
0029303605,1695
0060081570,1696
0060535687,1697
0060560894,1698
0060750618,1699
0060761482,1700
0060012781,1701
0060548924,1702
0060548932,1703
0060575018,1704
0007161263,1705
0060755806,1706
000720311X,1707
0007327064,1708
0028642643,1709
0060506725,1710
0060724471,1711
0060738316,1712
0060765402,1713
0027197107,1714
006009026X,1715
0060518499,1716
0060525851,1717
0030509262,1718
0030421365,1719
0060196742,1720
0060571837,1721
0060736038,1722
0060742178,1723
0060765143,1724
0060598808,1725
0060598859,1726
0060737123,1727
0007299540,1728
0007466064,1729
0060726199,1730
0060772913,1731
006056251X,1732
0060751967,1733
0060568437,1734
0060724501,1735
0060559209,1736
0060545690,1737
0007391595,1738
0060506652,1739
0060539844,1740
0060534044,1741
0060588225,1742
0002311216,1743
0006499457,1744
0006499465,1745
0006499503,1746
0006514774,1747
0007121121,1748
0007313527,1749
0060086246,1750
0060520515,1751
0060562080,1752
0060582006,1753
0060731303,1754
0060760443,1755
0020430906,1756
0025718703,1757
002863814X,1758
0060097930,1759
0060188243,1760
0060195568,1761
0060206934,1762
0060502312,1763
0060537973,1764
0060596740,1765
0060112492,1766
0007141785,1767
0007193181,1768
000724794X,1769
0007419457,1770
0060099046,1771
0060290390,1772
0060504196,1773
0060529490,1774
0060532181,1775
0060535199,1776
006053902X,1777
0060539046,1778
0060540931,1779
0060544376,1780
0060562382,1781
0060566515,1782
0060566531,1783
0060570210,1784
0060570733,1785
0060577681,1786
0060578106,1787
0060585633,1788
0060587415,1789
0060593237,1790
006059456X,1791
0060596341,1792
0060598891,1793
0060721588,1794
006072160X,1795
0060723718,1796
0060723807,1797
0060731451,1798
0060731478,1799
0060733985,1800
0060734590,1801
0060735066,1802
0060739967,1803
006074135X,1804
0060746904,1805
0060752521,1806
0060753080,1807
0060758066,1808
0060759836,1809
0060763655,1810
0060765240,1811
0060765380,1812
0060765895,1813
0060765909,1814
0060773669,1815
0007118937,1816
0060080841,1817
0060564512,1818
0060576170,1819
006075155X,1820
0002242052,1821
0006511775,1822
0007189958,1823
0060090073,1824
0060519134,1825
0060564652,1826
0060734000,1827
0007111347,1828
0060545526,1829
0060582472,1830
0060721480,1831
0002254565,1832
0007165021,1833
0007212666,1834
0007230397,1835
000723242X,1836
006008068X,1837
0060099070,1838
006056704X,1839
0060580518,1840
006059537X,1841
0007267622,1842
0060530898,1843
0060576200,1844
0002713624,1845
002862209X,1846
0028637275,1847
0060008725,1848
0060175346,1849
0060188065,1850
0060256532,1851
0060531177,1852
0007245823,1853
0060525118,1854
0060585153,1855
0060739665,1856
0060515597,1857
0002234173,1858
0002314282,1859
0006177379,1860
0006512070,1861
0007148224,1862
0007149654,1863
0007180349,1864
0060005548,1865
0060011912,1866
0060179821,1867
0060198753,1868
0060525045,1869
0060525274,1870
0060528079,1871
0060540893,1872
0060587245,1873
0060083824,1874
